6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,43.3796,11.8438,-5.95123
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,48.9226,13.379,-6.67092
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,54.3161,14.8512,-7.34546
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,59.5541,16.3604,-7.91549
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,64.664,17.7831,-8.43745
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,69.6336,19.1703,-8.9867
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,74.4694,20.5646,-9.4574
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,79.1864,21.8829,-9.93868
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,83.7933,23.1546,-10.3607
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,88.3053,24.3566,-10.7297
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,92.7107,25.4917,-11.1114
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,97.0117,26.6013,-11.4661
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,101.218,27.6893,-11.7463
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,105.336,28.6694,-12.0606
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,109.36,29.6068,-12.385
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,113.306,30.4706,-12.7101
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,117.157,31.3472,-12.974
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,120.926,32.1864,-13.2237
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,124.618,33.012,-13.4266
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,128.258,33.7659,-13.5667
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,131.817,34.4251,-13.797
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,135.331,34.9847,-13.9833
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,138.796,35.4819,-14.1236
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,142.171,35.959,-14.2796
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,145.5,36.3636,-14.408
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,148.782,36.6881,-14.5538
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,152.005,36.988,-14.6149
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,155.179,37.1188,-14.7965
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,158.297,37.2441,-14.9082
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,161.371,37.3487,-14.9524
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,164.397,37.3902,-15.0418
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,167.38,37.357,-15.0895
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,170.289,37.3531,-15.0999
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,173.199,37.2106,-15.1081
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,176.063,37.0209,-15.1065
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,178.895,36.7462,-15.1546
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,181.705,36.3932,-15.1607
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,184.422,36.1591,-15.0737
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,187.131,35.7824,-15.0473
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,189.82,35.3526,-14.9877
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,192.489,34.837,-14.9424
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,195.127,34.3088,-14.8319
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,197.767,33.6711,-14.7098
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,200.349,33.0532,-14.5863
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,202.92,32.3128,-14.5136
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,205.484,31.4636,-14.4613
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,208.007,30.6651,-14.334
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,210.511,29.7962,-14.2347
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,212.991,28.901,-14.1173
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,215.452,27.9072,-14.0652
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,217.908,26.8001,-14.0111
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,220.348,25.7247,-13.8798
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,222.792,24.5548,-13.7489
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,225.228,23.3105,-13.6212
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,227.606,22.1299,-13.4605
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,229.986,20.8288,-13.3357
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,232.371,19.4796,-13.1704
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,234.735,18.1089,-13.0167
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,237.096,16.6373,-12.8815
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,239.451,15.0978,-12.7433
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,241.824,13.4379,-12.6071
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,244.151,11.803,-12.4575
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,246.496,10.0629,-12.3098
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,248.818,8.32779,-12.1503
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,251.13,6.55262,-11.9897
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,253.46,4.54527,-11.862
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,255.765,2.63262,-11.6895
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,258.064,-0.998325,-11.8297
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,260.345,-4.05193,-11.8296
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,262.621,-6.22748,-11.6673
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,264.894,-8.42541,-11.4877
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,267.162,-10.6657,-11.3009
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,269.427,-12.9473,-11.1068
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,271.689,-15.2693,-10.9051
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,273.948,-17.6306,-10.6958
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,276.205,-20.0303,-10.4786
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,278.461,-22.4677,-10.2535
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,280.715,-24.9413,-10.0201
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,282.968,-27.4503,-9.77845
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,285.221,-29.9939,-9.52824
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,287.474,-32.5709,-9.26933
